"Strain","ColonyID","Size","MinorAxisLength","Eccentricity","MeanIntensity","Radius","Type","PlateNumber","Date"
"WT_42",98,418,18.2134146524059,0.784203562554789,0.470591229159731,11.5348832861379,3,"1","G"
"WT_42",99,290,18.2177351227055,0.495603442669825,0.491676836450284,9.60780240186586,3,"1","G"
"WT_42",100,462,24.0337666448917,0.200934318989059,0.488318440522056,12.1267954306532,3,"1","G"
"WT_42",101,501,25.1658730097849,0.136695792825655,0.48282078005889,12.6282719711796,3,"1","G"
"WT_42",102,313,19.2806996841284,0.386288800841441,0.47777235885735,9.98153266665628,3,"1","G"
"WT_42",103,545,25.816081158663,0.285303854230403,0.491104339564352,13.1711384462455,3,"1","G"
"WT_42",104,626,27.9285704402098,0.214300035369673,0.522589671168534,14.1160188704554,3,"1","G"
"WT_42",105,498,24.9075068029861,0.217539681263501,0.48879678073882,12.5904060029662,3,"1","G"
"WT_42",106,463,23.9783517983987,0.231768277603452,0.495227631895246,12.1399125739478,3,"1","G"
"WT_42",107,387,21.5495307801589,0.360193397880477,0.469679773085968,11.0989155304979,3,"1","G"
"WT_42",108,563,26.6367169814036,0.158381094609983,0.491948775114273,13.3868766305466,3,"1","G"
"WT_42",109,634,28.2359093988264,0.166171483324444,0.492293282517373,14.205930727711,3,"1","G"
"WT_42",110,544,26.2691645446698,0.107470857531859,0.481634327980028,13.1590492849591,3,"1","G"
"WT_42",111,390,21.9910563176231,0.240143533743066,0.49181973619553,11.1418515342684,3,"1","G"
"WT_42",112,373,20.8134426137779,0.425466713093624,0.478284068849636,10.8963107310022,3,"1","G"
"WT_42",113,384,21.5965120879027,0.322844585442351,0.479344051019688,11.0558127830827,3,"1","G"
"WT_42",114,816,25.293546539821,0.79385159346121,0.510154357976791,16.1164781241428,3,"1","G"
"WT_42",115,635,22.7803783376257,0.769869618184402,0.496040256923026,14.2171297288414,3,"1","G"
"WT_42",116,518,25.2646626562105,0.263763403527493,0.491627531821595,12.840736779609,3,"1","G"
"WT_42",117,339,20.6287596019214,0.186065268506104,0.49362469123385,10.3878318919929,3,"1","G"
"WT_42",118,473,24.3806075408328,0.176103639148897,0.484810387872124,12.2703127981699,3,"1","G"
"WT_42",119,327,15.7022313472383,0.807906391991888,0.520469144690415,10.2023199705802,3,"1","G"
"WT_42",120,418,22.0575670320812,0.419302588997513,0.484527601271482,11.5348832861379,3,"1","G"
"WT_42",121,278,18.2658245335467,0.375854585500219,0.480820559681871,9.40692023773423,3,"1","G"
"WT_42",122,327,19.7863308564477,0.34866935953051,0.493173759504462,10.2023199705802,3,"1","G"
"WT_42",123,278,18.0973352800929,0.410389540708327,0.482083869208363,9.40692023773423,3,"1","G"
"WT_42",124,705,24.1975761836837,0.760024202400011,0.493119979968108,14.9802693486991,3,"1","G"
"WT_42",125,391,21.6144281852374,0.357076037355967,0.478886533361803,11.1561268143501,3,"1","G"
"WT_42",126,472,24.2884745336551,0.204115839070023,0.483207072000853,12.2573352030019,3,"1","G"
"WT_42",127,628,23.7240186498053,0.714032049002785,0.505037655900009,14.1385504392572,3,"1","G"
"WT_42",128,327,20.2681061276711,0.176814019868721,0.498109396223673,10.2023199705802,3,"1","G"
"WT_42",129,393,21.6709341721773,0.3588905033177,0.473755336612101,11.1846227147021,3,"1","G"
"WT_42",130,542,25.9308747409007,0.232327560698955,0.494604461551538,13.134837582232,3,"1","G"
"WT_42",131,341,20.5344048068693,0.249181815469298,0.49572486814511,10.4184294012424,3,"1","G"
"WT_42",132,419,22.6811866684547,0.27343125629199,0.495725426036901,11.5486727510571,3,"1","G"
"WT_42",133,476,24.4216299432678,0.188447240677324,0.489529836479662,12.3091634899974,3,"1","G"
"WT_42",134,469,24.0698492424756,0.25518198667035,0.478254099878972,12.2183197134548,3,"1","G"
"WT_42",135,540,25.5995019928427,0.33542978320725,0.563618293040638,13.1105811671049,3,"1","G"
"WT_42",136,624,27.4018945013132,0.352672768075873,0.478851986284275,14.0934512798919,3,"1","G"
"WT_42",137,591,27.3000441055423,0.148048011011195,0.494999749890827,13.7157261103676,3,"1","G"
"WT_42",138,415,22.537541056209,0.286596123141494,0.493881155478573,11.4934156266218,3,"1","G"
"WT_42",139,337,20.594313803499,0.177661102197478,0.505181101110683,10.3571439906925,3,"1","G"
"WT_42",140,450,23.9139349946163,0.1019539855423,0.518041875743103,11.968268412043,3,"1","G"
"WT_42",141,432,23.2248060374827,0.206976425567167,0.483493835183954,11.7264602856701,3,"1","G"
"WT_42",142,464,24.2348282294602,0.126591765208547,0.488405664920396,12.153015559493,3,"1","G"
"WT_42",143,660,23.7628690980799,0.746687299965546,0.459659633637628,14.4942928382623,3,"1","G"
"WT_42",144,343,19.8162171017532,0.454875388789705,0.469863417397498,10.4489373125232,3,"1","G"
"WT_42",145,395,21.86305210727,0.320499454822203,0.497058372023794,11.2130461981835,3,"1","G"
"WT_42",146,591,27.1825887183439,0.197378664541352,0.479437537714571,13.7157261103676,3,"1","G"
"WT_42",147,344,17.5789175040913,0.718245997039113,0.490315748183161,10.464157913909,3,"1","G"
"WT_42",148,341,20.557873692176,0.241154659815598,0.502900426399805,10.4184294012424,3,"1","G"
"WT_42",149,518,25.5011722981186,0.178103727681107,0.487662177451186,12.840736779609,3,"1","G"
"WT_42",150,807,26.0163532764749,0.789736393571765,0.459871205843734,16.0273540595545,3,"1","G"
"WT_42",151,347,20.8358713482396,0.198360975109928,0.501682815227971,10.5096874599474,3,"1","G"
"WT_42",152,357,20.8989720220738,0.294010610874323,0.481735902147571,10.6600482816736,3,"1","G"
"WT_42",153,371,20.7988207456367,0.414718697659217,0.490383839160749,10.8670588373389,3,"1","G"
"WT_42",154,1127,22.3365305595213,0.949333747519472,0.521821161549208,18.940307329321,3,"1","G"
"WT_42",155,387,22.0507911025872,0.179295327260279,0.501126150086381,11.0989155304979,3,"1","G"
"WT_42",156,293,17.8925460756544,0.556051159530613,0.490580732992979,9.65737006911564,3,"1","G"
"WT_42",157,341,20.3191505356254,0.323117723959107,0.480108345369836,10.4184294012424,3,"1","G"
"WT_42",158,528,25.5626799127726,0.243954947675762,0.49778961780919,12.9640896288571,3,"1","G"
"WT_42",159,514,25.4551538357599,0.15466517460154,0.492678598186748,12.7910625633084,3,"1","G"
"WT_42",160,316,19.3614152211129,0.379629526922811,0.469095167435885,10.0292534135935,3,"1","G"
"WT_42",161,408,22.6537865745019,0.174738432017928,0.48985414732969,11.396070970426,3,"1","G"
"WT_42",162,344,20.0312763768062,0.411771854225203,0.471821147732977,10.464157913909,3,"1","G"
"WT_42",163,435,23.1730318290141,0.256345820576877,0.480341276674401,11.767106717029,3,"1","G"
"WT_42",164,371,21.0521839166554,0.359905645605208,0.458272110255803,10.8670588373389,3,"1","G"
"WT_42",165,334,19.5766252977866,0.449753885201292,0.475195386387011,10.3109408874935,3,"1","G"
"WT_42",166,390,21.4531244940221,0.417906801545101,0.475553938232736,11.1418515342684,3,"1","G"
"WT_42",167,260,16.8343152099776,0.56777680449557,0.484132156459706,9.09728368293446,3,"1","G"
"WT_42",168,356,20.8744026462921,0.296686139651234,0.46906807666887,10.6451077721848,3,"1","G"
"WT_42",169,462,24.0963444649733,0.17348347227069,0.488354779452657,12.1267954306532,3,"1","G"
"WT_42",170,472,24.3784459674719,0.162119407150645,0.482686601039636,12.2573352030019,3,"1","G"
"WT_42",171,623,22.5498737103577,0.788064138238572,0.493756464674626,14.0821539223409,3,"1","G"
"WT_42",172,448,23.7401919054211,0.17410113067492,0.502291046814409,11.9416426428837,3,"1","G"
"WT_42",173,424,22.9047326283051,0.244648543396175,0.483565551237462,11.6173745632104,3,"1","G"
"WT_42",174,882,26.1129053615335,0.841028299768099,0.560775889663848,16.7555757768602,3,"1","G"
"WT_42",175,363,19.8696582811227,0.535898747785833,0.475857386179396,10.7492552618642,3,"1","G"
"WT_42",176,740,24.0987737385907,0.824796642444768,0.518016452157375,15.3476159639211,3,"1","G"
"WT_42",177,457,23.8878516314926,0.209437416376615,0.500005053420074,12.0609957294575,3,"1","G"
"WT_42",178,437,23.2971611222097,0.230228452713905,0.487708124752626,11.7941265154447,3,"1","G"
"WT_42",179,497,24.7556987513527,0.261986771499247,0.480636640105429,12.5777586808359,3,"1","G"
"WT_42",180,354,20.341039506567,0.418316167736019,0.462625501365038,10.6151636685009,3,"1","G"
"WT_42",181,330,20.5323861888486,0.0543354923389972,0.506681340947105,10.2490127544389,3,"1","G"
"WT_42",182,411,22.7608456061558,0.162068789907989,0.499657975882681,11.437891554895,3,"1","G"
"WT_42",183,410,22.2953308607162,0.314709140715185,0.491497948187873,11.4239683707263,3,"1","G"
"WT_42",184,545,19.7305086182387,0.834863091911656,0.489492520392752,13.1711384462455,3,"1","G"
"WT_42",185,290,17.8686067354562,0.565737268112133,0.507989822572542,9.60780240186586,3,"1","G"
"WT_42",186,424,23.0689199343228,0.187048658385901,0.492993197007322,11.6173745632104,3,"1","G"
"WT_42",187,350,19.7797469132963,0.52149638555074,0.480770708283314,10.5550206141119,3,"1","G"
"WT_42",188,610,21.0156758245001,0.827441204354232,0.510996728447246,13.9344547999594,3,"1","G"
"WT_42",189,327,19.9662878815374,0.302545022972162,0.503148769243028,10.2023199705802,3,"1","G"
"WT_42",190,374,19.0545770461033,0.690843042785433,0.51196477590767,10.9109072690009,3,"1","G"
"WT_42",191,618,26.1240876401621,0.500607733725475,0.508116391768692,14.0255306374334,3,"1","G"
"WT_42",192,278,13.7870791558192,0.845400333450105,0.487088590417793,9.40692023773423,3,"1","G"
"WT_42",193,497,24.7339595071512,0.263197992279899,0.49900811069184,12.5777586808359,3,"1","G"
"WT_42",194,493,24.7861339116128,0.216048424034465,0.484883882486116,12.5270417053911,3,"1","G"
"WT_42",195,343,20.3557799888234,0.324188390196868,0.499316091140612,10.4489373125232,3,"1","G"
"WT_42",196,346,17.9995842039998,0.719089775897842,0.50224520048798,10.49453289192,3,"1","G"
"WT_42",197,386,22.0424790627744,0.165856318904246,0.501557254653455,11.0845665710006,3,"1","G"
"WT_42",198,801,25.6592044890458,0.766391439132389,0.499364247625599,15.9676616582772,3,"1","G"
"WT_42",199,793,27.9142268396244,0.637819285018018,0.494616701226111,15.8877229250685,3,"1","G"
"WT_42",200,454,23.6598294807089,0.256847492851921,0.497012043495178,12.0213430334319,3,"1","G"
"WT_42",201,528,25.4706273162798,0.27027499511516,0.480821725354628,12.9640896288571,3,"1","G"
"WT_42",202,377,21.7032115346931,0.207319580051261,0.502116659880753,10.9545801878159,3,"1","G"
"WT_42",203,392,21.4670968789386,0.402193219103084,0.475280070918398,11.1703838512401,3,"1","G"
"WT_42",204,556,26.4727242213537,0.1560241401585,0.489903385918313,13.3033941803657,3,"1","G"
"WT_42",205,384,21.8148059397596,0.241604658089458,0.504861515199605,11.0558127830827,3,"1","G"
"WT_42",206,420,22.458035021814,0.339948519694442,0.503661982778723,11.5624457705622,3,"1","G"
"WT_42",207,406,22.3314761307976,0.27221543546202,0.498592004402853,11.3681051099389,3,"1","G"
"WT_42",208,505,23.0022727091158,0.574678240984572,0.577858438766916,12.6785840109538,3,"1","G"
"WT_42",209,491,24.9262331914482,0.125933928029683,0.500608289147833,12.5016060614723,3,"1","G"
"WT_42",210,562,23.7883283132103,0.636839529251793,0.464446137399121,13.3749824685975,3,"1","G"
"WT_42",211,440,22.768437998932,0.396008233267395,0.471057248929657,11.8345405454064,3,"1","G"
"WT_42",212,591,27.1692168598526,0.203463744216859,0.491318869146461,13.7157261103676,3,"1","G"
"WT_42",213,322,20.0872649695121,0.192328437025288,0.503876082807223,10.1240201180747,3,"1","G"
"WT_42",214,336,20.4711404758906,0.215312439284697,0.506513900524239,10.3417658916528,3,"1","G"
"WT_42",215,460,23.4555799820743,0.347963665034973,0.495687580005415,12.1005184865998,3,"1","G"
"WT_42",216,533,25.7881620733335,0.209540686237723,0.496076722427063,13.0253279934119,3,"1","G"
"WT_42",217,526,25.512027285734,0.249128826801846,0.484717683884014,12.9395131335253,3,"1","G"
"WT_42",218,553,26.229607747281,0.220875687875163,0.491597403919222,13.2674551840071,3,"1","G"
"WT_42",219,467,23.7222612069691,0.333026635324209,0.500769381435812,12.1922400258455,3,"1","G"
"WT_42",220,470,24.164612222297,0.228030082020349,0.496523493524151,12.2313387045892,3,"1","G"
"WT_42",221,522,25.7073204216046,0.126854097891335,0.490208215925087,12.8902195709747,3,"1","G"
"WT_42",222,523,25.7373569164502,0.122507755599259,0.495069439250726,12.9025606169521,3,"1","G"
"WT_42",223,310,19.6192792689882,0.240587377880152,0.505658841861182,9.93358267278101,3,"1","G"
"WT_42",224,389,19.3566655668778,0.6707089910132,0.467846415442877,11.1275579407835,3,"1","G"
"WT_42",225,580,26.8649494523979,0.220344480375156,0.508316659335528,13.5874844613195,3,"1","G"
"WT_42",226,379,21.5759436970787,0.273147735972963,0.499201504409209,10.983598994121,3,"1","G"
"WT_42",227,376,20.1506244592059,0.568478363947884,0.479861887354054,10.9400419197143,3,"1","G"
"WT_42",228,413,22.852493350885,0.140794349331564,0.522200656875359,11.4656872011191,3,"1","G"
"WT_42",229,537,22.2838977694408,0.691071464245832,0.504188328601004,13.074112164147,3,"1","G"
"WT_42",230,351,20.2730659261117,0.423378953298897,0.483634243219516,10.5700884599189,3,"1","G"
"WT_42",231,501,25.1167299643702,0.159590907748638,0.484056951087849,12.6282719711796,3,"1","G"
"WT_42",232,434,23.2676337962116,0.212377915519702,0.49883200437288,11.7535735248377,3,"1","G"
"WT_42",233,382,20.2086489698642,0.588098768905608,0.480834882448215,11.0269840175003,3,"1","G"
"WT_42",234,259,17.32020944909,0.430514630910438,0.489336290611909,9.07977205229304,3,"1","G"
"WT_42",235,596,27.514393196077,0.0908276726141406,0.485681674050529,13.7736230587866,3,"1","G"
"WT_42",236,469,24.2831605092647,0.169807764093363,0.49833763205701,12.2183197134548,3,"1","G"
"WT_42",237,408,21.9648373647866,0.39784737901447,0.482209877179818,11.396070970426,3,"1","G"
"WT_42",238,323,20.3352675905568,0.190974511539439,0.508377438330835,10.1397284597451,3,"1","G"
"WT_42",239,639,24.1654585670207,0.706980748176771,0.51857442676466,14.2618377943182,3,"1","G"
"WT_42",240,548,26.1210458435608,0.216823578386253,0.49188083624985,13.2073395363607,3,"1","G"
"WT_42",241,288,18.2816406626845,0.442856429271178,0.494698463917941,9.57461472963438,3,"1","G"
"WT_42",242,773,27.727634003556,0.627420733067646,0.480637098157364,15.686093905752,3,"1","G"
"WT_42",243,312,18.7627173785951,0.471691102376065,0.515637987347678,9.96557497033376,3,"1","G"
"WT_42",244,529,25.4541251364221,0.279547517718525,0.498817819820806,12.9763604215984,3,"1","G"
"WT_42",245,452,23.8607068908977,0.160764923310009,0.494244243186547,11.9948350782774,3,"1","G"
"WT_42",246,466,24.1574473066166,0.199194716495447,0.495537892187782,12.1791792400657,3,"1","G"
"WT_42",247,688,28.698076836208,0.344979844163731,0.54245038403516,14.7985540406638,3,"1","G"
"WT_42",248,734,25.5356353174927,0.723017516630341,0.517171376813325,15.2852692635394,3,"1","G"
"WT_42",249,502,24.8986457380549,0.251923906663645,0.487987870776733,12.6408687543326,3,"1","G"
"WT_42",250,409,22.8012717139974,0.0991537338568187,0.500768912514787,11.410028196686,3,"1","G"
"WT_42",251,397,21.9380453850601,0.31282444641896,0.503272046545817,11.241397814105,3,"1","G"
"WT_42",252,873,27.3263961413885,0.744740809094221,0.481250581272831,16.6698689448492,3,"1","G"
"WT_42",253,745,24.9673842389253,0.756272303606448,0.498609385910706,15.3993787279528,3,"1","G"
"WT_42",254,536,25.854737246212,0.212013718197887,0.48753162652369,13.0619332028039,3,"1","G"
"WT_42",255,414,21.2162228003825,0.538412014806269,0.457492026108744,11.4795597859887,3,"1","G"
"WT_42",256,599,27.4382796833353,0.174848767552161,0.545468501953814,13.8082447046716,3,"1","G"
"WT_42",257,385,21.4547375543307,0.38292594801777,0.47049395559401,11.0701990126989,3,"1","G"
"WT_42",258,348,20.3518451772326,0.376466959830055,0.480446532371321,10.5248202071085,3,"1","G"
"WT_42",259,466,22.5604519542422,0.557987440938891,0.474525064912184,12.1791792400657,3,"1","G"
"WT_42",260,324,19.4314865533484,0.490872271788553,0.455376203239089,10.1554125038596,3,"1","G"
"WT_42",261,346,20.2878780484857,0.40342984420401,0.469618058892372,10.49453289192,3,"1","G"
"WT_42",262,429,22.5081067235767,0.39057567465144,0.47600595201103,11.6856724741388,3,"1","G"
"WT_42",263,369,21.5617316267233,0.220647749779578,0.478182111003143,10.8377279907654,3,"1","G"
"WT_42",264,804,30.9055333722353,0.363308499329203,0.543989779955792,15.9975357005936,3,"1","G"
"WT_42",265,627,27.8089608378713,0.255177445055812,0.525810197405181,14.127289146798,3,"1","G"
"WT_42",266,600,27.3303321722329,0.217484595180756,0.488817886866977,13.8197659788534,3,"1","G"
"WT_42",267,627,27.7457749402545,0.271038959984982,0.489078783212022,14.127289146798,3,"1","G"
"WT_42",268,450,23.731025010881,0.195430758579139,0.497736022946349,11.968268412043,3,"1","G"
"WT_42",269,326,20.0554304254582,0.302821845368316,0.47440164484384,10.1867081481662,3,"1","G"
"WT_42",270,411,22.5578674071437,0.244447391814051,0.495846801672936,11.437891554895,3,"1","G"
"WT_42",271,491,24.8547368140889,0.173886913872372,0.492222793672847,12.5016060614723,3,"1","G"
"WT_42",272,485,24.7358223269396,0.152251939051992,0.491457216276706,12.4249867122319,3,"1","G"
"WT_42",273,598,27.253059390291,0.226978274559638,0.487198072126038,13.7967138093789,3,"1","G"
"WT_42",274,481,24.72084859632,0.142432416247604,0.462340927935511,12.3736435723033,3,"1","G"
"WT_42",275,680,28.9682457269816,0.253200810070738,0.516747227033005,14.7122643602193,3,"1","G"
"WT_42",276,298,15.6518521779336,0.765546974627427,0.503914109702594,9.73942226637543,3,"1","G"
"WT_42",277,595,26.9338287966343,0.294265747301251,0.489748762814478,13.7620631548963,3,"1","G"
"WT_42",278,507,25.4270749207233,0.0253135791961462,0.492138475585202,12.7036653094759,3,"1","G"
"WT_42",279,574,26.6362188938835,0.247193641743248,0.500022602478436,13.5170216641646,3,"1","G"
"WT_42",280,487,24.9699154676388,0.0856805551803417,0.467804411587807,12.4505788849959,3,"1","G"
"WT_42",281,601,19.8340098503187,0.867925569625478,0.488932467611112,13.8312776559672,3,"1","G"
"WT_42",282,594,27.2806811927143,0.187581487023643,0.493443116655135,13.7504935327126,3,"1","G"
"WT_42",283,568,26.6840403346995,0.188712711181904,0.483352665719242,13.44618962206,3,"1","G"
"WT_42",284,451,23.7210797723554,0.2103595280775,0.494936200325175,11.9815591084337,3,"1","G"
"WT_42",285,727,24.5370498293142,0.763174081847345,0.500070068897202,15.212208493694,3,"1","G"
"WT_42",286,446,23.5901110265107,0.20969973134932,0.494035706355969,11.9149573745763,3,"1","G"
"WT_42",287,318,19.3802026943674,0.413252646314936,0.492480453563263,10.0609414970193,3,"1","G"
"WT_42",288,752,28.581503238838,0.523652513423231,0.481924235330133,15.4715556557901,3,"1","G"
"WT_42",289,328,19.0808786254092,0.507559847067627,0.495419511900215,10.2179079399006,3,"1","G"
"WT_42",290,421,22.1641736041477,0.412333013372172,0.477526799096063,11.5762024033521,3,"1","G"
"WT_42",291,427,22.5014978361585,0.377272831074132,0.470009501618787,11.6584013226719,3,"1","G"
